label,id,text
0,2724,"No I am saying a human being. Human is VERY diffent from human being. The hair that is in the drain of my shower is ""human."" It has the DNA charicteristics that make me and it human. My arm is human. It also has human characteristics. The question is, is it a ""human being"" with rights and interests, that was my point. "
0,2725,"No no; again, you don't get it. He's only struggling because of people like you who deny the obvious. Rather than listen to what Majerus says about Majerus's project, you're listening to Mr. Mistaken Coyne and the author of the the Science article, which doesn't say what you think it says."
1,2726,"So, faith and argument from incredulity. 
If you find it impossible please state exactly what part is impossible. Then maybe an actual scientist could take over.
Major in molecular biology? Not even a full degree; not like your going to doing anything original."
0,2727,But we also don't know that evolution is true - it is a belief system about the past that requires faith for it to have any reason. Your first part is already false (proved above).
1,2728,"By sending a tribute to ME, of course. Large and small denominations will be greatly appreciated. emoticonXGood"
0,2729,And that has happened in some cases. Mosquitoes are changing the development cycles to coincide with increasingly warmer temperatures. Fish species are enlarging their habitats as water temperatures rise. Many species are moving north as temperature rises
0,2730,"Well, the people in Iraqu that we are killing are terrorists that just want to make chaos so they can come to power in the confution. We also went to war to remove Saadam from power. He killed 200,000 people. most of them were tortured to death. So yes it makes more sense to kill terrorists that are trying to kill as many people as possible than to kill little children that have not been born. Besides, babies are so cute :p"
1,2731,"Well, if history were binding we would still have slavery...and abortions being illegal for that matter. Something being done for a long time doesn't mean it makes it in the constitution. I don't know which part of the constitution has a ""preserve history"" clause.
"
0,2732,"There is just one thing however. The coelacanths found are different from those in the fossil record. Further, ALL evidence pointed to them being extinct, until we found other evidence, and we changed it. And, to top it off, the article says NEARLY extinct, not COMPLETELY. Although, this article was of course written after the coelocanths were re-discovered. Of course, this has absolutely nothing to do with the theory of evolution, which explains the mechanisms responsible for the change of allele frequencies in populations over time."
1,2733,"I was being sarcastic to a gargantuan degree. Why you little rebel, you! Are you proposing that individuals should choose the spiritual dicta we agree with and toss those that don't make sense?"
1,2734,"You don't mean Ethel and Julius Rosenberg, do you? The Russian spies? Nah, you said wrongfully accused....."
1,2735,"So now you're advocating a gun for self defense? Funny how when it comes to killing, a gun is just as effective as any other tool. But when it comes to defense, a gun suddenly becomes a superior and more effective tool."
1,2736,"I have. Yet I can`t seem to be able to do the creative math that will show that europe will become pre-dominatly muslim in any near future.
"
0,2737,"Cases v United States, 131 F. 2d 916 (1st Cir. 1942), cert. Denied sub nom., Velazquez v. U.S, 319 U.S. 770 (1943). Basically, The US Curcuit Court upheld that the Second Amendment didn't apply to weapons that couldn't be carried by an individual."
0,2738,Gun writer Jeff Snider point out. Obama: No AWB for Now?
0,2739,But your new language would be meaningless. The definition of a circle or a square does not vary from language to language. Mathematical definitions are not matters of opinion but quite precise descriptions so that all mathematicians will understand what is meant when the term is used. The words may change but the meaning doesn't. Math is not opinion. It is not my opinion that a triangle has three angles. That is a matter of definition.Apparently Habbit doesn't understand that substituting the words of another language does not change the concept. That sort of argument is basically ignorant XXXX.
0,2740,"Would you mind telling us just how he determined ALL maladaptive or inconsequential mutations in his test organism and just how he validated such measurements? To me as a biologist with quite a bit of microbiology under the belt it would seem to be impossible to do so! After all its very likely that a fairly large portion of the populutaion will have at least one mutation at at least one base pair location in the total sequence! Your claim would seem to be impossible, but perhaps there is a way he managed to do so."
1,2741,"
Sure he did. Then why didnt he simply have his military kill the revolutionists?You want some evidence that Carter abandoned the Shah?http://rescueattempt.tripod.com/id24.htmlI would print parts of that link but there are just two many FACTS presented. Read a few and see if you can dismiss them with something like you did before."
0,2742,"If you don't mind, could you just outline your paradigm please?
 
 and also, when you say you have experience, do you mean in ""real"" debating (HS and College) or just on this and other sites?"
0,2743,"I wouldn't say most cjurches, because you cannot prove that. There is a long list of churches that are accepting of gay folks."
0,2744,"I think the Obama administration has been working with Republicans, and much too much. That's why the bill is what it is.
 
 Although I think it was Feingold who said that Obama has gotten the bill he intended to, from the beginning."
0,2745,"Actually I'm so sure of my manhood that even though I knew that charge would be levelled against me I still posted anyway. Anyway if you feel that men need to be degraded to make up for past actions to women you have gone from ""righteous"" to bitter."
1,2746,"Yeah, so catholics in Mass. will ignore everything that Jesus Christ and the RCC teaches...............
I can tell your not a Catholic and know nothing about the RC religion............"
0,2747,"And like the police , the Navy could plan and execute raids."
1,2748,thats true. i helped. my next bible will be 10 times better if i get around to finishing it
1,2749,"< snore >
It matters not whether you are capable of responding to me or not.
I still point out your argument flaws to others, and they can make their own assessment. Refusing to comment typically does not bode well for you. emoticonXRolleyes 
Judging from the reactions of others, I would say that the people who share your assessment is ridiculously few.
"
0,2750,"Yes it is true that homosexuality was controversial, however it was not the controversy that lead to the decision being made to remove it. It was the act of one doctor who was sympathetic to homosexuals. It was the choice of one individual, based on compassion, not factual data. Patently dangerous and wrong in my opinion. "
0,2751,"Apparently, all them dinosaurs were just too dumb to climb to higher ground or swim (despite the fact that animals are among the first to do so in disasters - example would be the tsunami in Christmas 2004) All of this also avoids the flying reptiles such as the Pteranodons.   Also, apparently humans are unique in that they are the only ones whose corpses bload and float to the water's surface.   What garbage will they come up with next?"
1,2752,"The way I read it is that he has disdain for wars which could possible be avoided. It's interestng that one side of the thought process is patriotic, the others have disdain for life, liberty and the pursuit of happiness.
Will we never think above a 1st grade level?"
1,2753,"So you deny that this man is a victim? Realize that the gunshot drew attention, and attention is something criminals don't want. Maybe without that gunshot, the guy would've been beaten to death. But I suppose you'd be happier, because at least the old man wasn't a gun owner. Or I suppose you think he should've let the criminal have the money; all that is needed for evil to triumph is for good men to do nothing."
1,2754,"Nah, he has been TRAINED to recognize demonic possession as part of his B.A."
1,2755,So how is the oil and gas agreement with China working out for you antipodeans?
0,2756,"Really? A lot of people say that every answer makes more questions. In some ways we seem to know less now than we did at the time of Newton, in that we are less certain.   And Newton's laws deal with what happens in a vacuum with no resistance, not direct human experience   At any rate, my point is that you can't see all the evidence as piling up support for 'science' as 'science' is moulded to fit that evidence. Not a criticism of science, btw."
0,2757,"...and if RMNS doesn't explain the development of hands or feet, it's pretty safe to say it doesn't explain the development of anything else, either."
0,2758,"Doesn't that explain why manslaughter is like miscarriage, rather than why it is different?And Clerisian, you didn't seem to be arguing that the two were distinct, rather you appeared to say that pro-lifers did support charging mothers who miscarried with manslaughter (where the mother's actions, say, drinking heavily, were the cause of death)."
0,2759,"oh yeahrubbish rubbish,scientifically speaking, human life (using a most bsic term) begins at conception. the twins exist as two seperate entities the moment each contains the individual human dna. seems to me you better be certain when it begins before you go around ending it. if you are driving at night an you ""think"" you might see a person ahead in the middle of the road you are hopefully not gonna drive over that person. Instead that uncertainty should lead you to stop. If you dont like that example, consider a hunter who is unsure what is in the bushes."
0,2760,"No it doesn't!It cost way more money in appeals than it does to excute someone. WE the taxpayers pay for legal represenatation for them and us, plus the cost of keeping them in jail. The appelas process alone costs the tax payers millions.It is far more expensive to kill them than to leave them in jail with no chance of parole."
0,2761,"Because if you let gays marry because it is an alternitve way the equal protection says that if you let one happen you have to let the others have that right to. But that is not really my point my real point is that if we let this happend it will ruin marriage in this country, marriage is a bond between a man and a women and if we let gays marry this country will be ruining that tradition thus making this country more secular then it all ready is. AND WE HAVE TO STOP THAT."
1,2762,"Gee, where does the analogy with computers show this? NOWHERE!
Focus dude. If you are going to address my statements, then address what I was discussing. If you just want to spew out pointless God propaganda, go do it in another thread."
0,2763,College. They are normally studied for two years between the ages of 16 and 18 before going to uni.
1,2764,You obviously don't read many posts. Why is this relevant?
0,2765,But the sea and sky are the same regardless. I would say the sailor conceives the information with language. He infers the information with language.
1,2766,It's hard to build up a pile of bodies in the carbine of an airplane. It's very tight quarters onboard.
0,2767,"The only person who can take away your sin is God. No human can ever cleanse himself of his sins, so get over it."
0,2768,"Pregnancy isn't expensive at all unless you're conned into thinking it has to be. If it were, poor people couldn't have the kids they do. Medical costs can be paid for by others. It's the luxuries many yuppy types seem to think they need that makes the after effects costly. In most cases of putting a pregnancy up for adoption, there is NO cost incurred to the mother."
0,2769,"So, if there was a way to know that that baby would be infertile it would be alright in your view to abort?"
0,2770,"Those who set the rules can do with them as they please. It isn't illogical nor hypocritical. It IS illogical to assume you can chew gum if the rule is ""you cant chew gum"" and the teacher allows one student to chew gum."
1,2771,"But procreation is so much fun
Even better without protection
Only drags when your belly pouches
With wrist chained to little tikes"
0,2772,So what? If somebody wants to die then they'll kill themselves no matter what.
1,2773,So biology didn't exist before the theory of evolution was formulated?
0,2774,"So, we are debating creation, yet you don't consider quoting the bible, the single most important original proponent of the creation account and to you, it doesn't qualify as a source for what is being discussed here? You say this and expect to be taken seriously?"
0,2775,"Prove it then. If this is a fact, there will be research on the subject on the net somewhere comparing the effects of the two.   In terms of addiction, alcohol is far worse than pot apparently.   http://www.tfy.drugsense.org/tfy/addictvn.htm"
1,2776,Absolutely. Because atheists are spiritually constipated and are too dumb to realize God and Christ are real.
1,2777,"Trebor can't cough up the missing link so he changes the goalposts.
And FYI, Jesus is risen. You'll see him soon enough I suspect.
Now, who's yo (evolutionary) daddy?"
0,2778,"So essentially the good thing about religion is that it poses a question that may or may not be completely meaningless and then invents a happy-making answer to satisfy the curiosity thus engendered? Wow, that's so much more profound than eradicating smallpox."
0,2779,Just because it doesn't make it into press doesn't mean that normal self-defense doesn't occur and is illegal.
1,2780,"Actually what sank that debate was a bunch of paleontologists from K state who started arguing for punctuated equilibrium. That was pretty much the end. I remember one board member was quoted as saying ""These are public schools. We are luck if we can teach the kids to read"""
0,2781,"But it is based on history. There is plenty of history showing that women had illegal abortions. Or, if their families had money. went to Costa Rica or Britain to have a legal one in those countries.Women died or had severe medical emergencies due to illegal abortions. Doctors and nurses were prosecuted for providing these services."
1,2782,"You're pulling my leg, right? I've been hiring scientists for well over 20 years now and you're going to pull up a wiki reference, that I can edit myself, to prove me wrong? emoticonXWow
Tell me, have you ever met an engineer or a scientist? Have you ever seen the curricula that they take or do you just pull statements from your posterior?
"
0,2783,"i've no problems with gay couples marrying if they have kids
 straight couples can adopt as well"
1,2784,"And the scientific papers don't. The problem here is that creationists don't read the scientific papers. In fact, most can't even understand them."
1,2785,"Indeed, Fellow Pastafarian, will those christians ever learn?: And indeed, DamEtel, fellow skeptic, will they ever learn? The answer is no. So... cheers."
1,2786,"your ""minds""? How many do you have? Oh, and ""I wanted to see what inferior it was""? Nice example of your supposed superiority."
1,2787,And yet it's usually the liberal democrats who are in favor of murdering innocent children...
1,2788,"Fortunately for you, you have the ability to vote to change that. If a majority of people feel the way that you do, then none of us will have to pay taxes to support the war. See how easy that is. :)"
1,2789,"But I thought it was the easy gun laws in the U.S. that made Mexico's cities a shooting gallery? Same as L.A. and less than D.C.?   Amid Drug War, Mexico Less Deadly Than Decade Ago"
1,2790,"Atheism is a religion? Pray tell, where would I find the atheist church?
Ridiculous."
1,2791,I've been a fan ever since your first fake hairflip goodbye. emoticonXGood
1,2792,"Functioning? The fetus breathes freely? It cries when it is hungry or uncomfortable? It demands attention? It smiles and coos and is cute to those who behold it?
Wow! Didn't know that fetuses were that active and functional."
1,2793,"Don't even think about contriving how gay marrige violates YOUR RIGHTS assmonkey. That's the most ludicrous, inane statement I have yet heard from the Religious Right."
1,2794,So taking away all their guns would have been better? The ruling party was certainly well armed how about the other parties?
0,2795,It wouldn't. Altering any of the fundamental universal constants changes them all. We wouldn't be considering some small change here and small change there. The universe probably wouldn't exist in any form.
0,2796,"False. This is not a valid definition of atheism. Atheism is the lack of theism (the belief in gods). Certainly, if I said ""there isn't a tiger in my bathroom"", I wouldn't need to have a camera in there to see. It's called being reasonable."
1,2797,"I don't understand your outrage. McChrystal's your boy's general now. Are you saying that you disagree with ""the Great One""?"
0,2798,"C.S.Lewis believes things on faith, yet we are to use his words, which he is not here to clarify, as evidence that my claim is false, when he obviously accepts the same illogical claim as premise? His use of the word accident can readily be replaced by ""the natural laws of the universe"", or other more descriptive terms, without the negative connotation that seems to scare believers. ""We're an accident? OMG, then we must right!""."
1,2799,"For one to have evolution as their foundation belief, means that one cannot be certian of anything....."
0,2800,"Know of them, no, since I haven't studied any of it, however, typing in ""cave drawing"" at wikipedia brought this up, I suggest you take a look. Cave painting"
1,2801,Wasn't there some genius that wanted firearms locked up as a manditory model posting here? Gee if they can steal from the police station what punishment can we mete out for us unwashed working slobs for not locking up and reporting stolen firearms? Got them into Chicago even with its strict gun laws. Wonder if they complied with the IL gun laws? Yea right.
1,2802,"Yours is already baked.
Tell me about your born-again experience, jazy, and how you experienced the Holy Spirit?"
0,2803,"382 - 405 are the dates I have, under Pope Damasus I."
0,2804,"But the point you miss is that a caterpillar is NOT a butterfly; a puppy is NOT a full grown dog; a ZYGOTE and a FETUS are NOT children.
 
 These entities have not YET grown or developed or changed into those other entities."
1,2805,"What a relief, I would hate to think Batman was so gullible. But Dems, I can understand them thinking that. emoticonXHoho"
0,2806,"Today I was driving my son and two of his team-mates to basketball practice. One of the kids used the word gay in a derogatory manner. I asked him not to. My son said ""ya, my dad is gay."" No teasing, no name calling, a few curious a questions and back to basketball.My son has also been thrown to floor of the bus and force fed garbage for asking a kid to not use the word ""gay"" in a derogatory manner.Do you really think the solution is to prevent gay people from forming families so mean kids can have free reign to be little asses? Or maybe the fact that a kid has gay parents isn't the real issue.I would also like to point out that your argument fails to address the thousands of gay parents who have BIOLOGICAL children."
1,2807,"Oh you can can you? I of course forgot that your statements are by default right and mine are by default wrong or else I wouldn't have made such a silly assertion :p
"
1,2808,"You haven't posted a challenge yet. Including this post.   Would I fit the bill?   Sure, but about what? What's your resolution?   For instance, you might say ""Resolved: Creation and Evolution are equally valid interpretations of empirical evidence"".   Now, personally I'd say that's still too vague because 'creation' drags in all kinds of issues that evolution doesn't speak to (eg abiogenesis, cosmology etc), and 'evolution' could mean common descent, the theory of evolution, etc etc.   So we might kick the idea around for a bit and narrow it down to ""Resolved: Hypotheses of special creation of species and common descent are equally well supported by empirical evidence"".   Or, perhaps it's the age of the earth you want to focus on: ""Resolved: all available evidence is consistent with a 6-10,000 year old earth""   I can't do this for you, feindslayer; make up your mind and present a proper challenge."
1,2809,"You are not a conservative, you are hated by both the conservatives and the liberals.
The conservatives hate you because you make them look like mor ons.
What you are is an incredibly screwed up militant religious zealot that nobody wants around, except us.
We want you around because we think you are fun."
0,2810,"Yet another alleged lie, by the Hillary-haters, shown not to be."
0,2811,"To force women to have babys that they dont even want is even more ""preposterous""."
0,2812,"Well, there's plenty of scientific evidence about fetal development, such that we can confidently say no ""person"" is established up to a certain stage in a pregnancy.I think the decision should be up to the woman, as under U.S. law. Between her and her doctor, whoever else she freely chooses to share with. I think, at some point, in a normally developing pregnancy, a very fuzzy looking line is crossed. But that's why we have state regulations during the third trimester.IMO, Latin American countries, until this day, are unduly under the influence of the Church, superstition and ignorance."
1,2813,"Oh, you are so, so naive.
How do you think Pat Robertson goes to visit his diamond mines? Economy class?"
1,2814,Be careful! I didn't mean to get you hurt. Maybe you should not drink when reading.
1,2815,"And of course, the sea of Montalban's assertions as science, the sea of Montalban's out of context quotes, or the sea of Montalban's misrepresentations of what others have said. It seems that Montalban knows the ""TROOTH"" and won't be discouraged with facts. Sadly, Montalban knows what he believes and reality seems to be irrelevant."
0,2816,"Well, creationists claim he said that. However, there is no real evidence he ever did. They give two sources.. one says it is was in the 100th edition of the 'origin of species), and the other one was on the centinial edition (which is a real trick, since that is 4 years after his death). No one seems to be able to find the primary source for that quote. Imagine that."
1,2817,So I pray to chance every night before I go to bed?
1,2818,And I the opposite... Kind of a wash I guess.
1,2819,"Wow, you're good.
It took me 40 years to figure that one out."
1,2820,"Ok, so you utterly missed the whole religion vs. faith part of the discussion, got it.
"
1,2821,Do you have something-other then words from a dusty old book of myth to offer as an explanation?
1,2822,"All these posts proving Archie wrong, and not one example of his acknowledging this fact has EVER BEEN FOUND! OMG WOWOWOW!!~!@
Please, Archie, tell us about Tiktaalik. Go ahead. Yes, I'm serious. Do it."
1,2823,"How about, ""I think it's a good idea""?
As Jito said, maybe YOU can't, but I guess that's your problem."
1,2824,"Good- we were tired of you not responding or saying, ""it isn't worth my time."""
0,2825,"Not really. That's the fallacy of exclusion of the middle. Because there are only two choices, if one is wrong somehow, the other is therefore correct. The problem is that there isn't only two choice for sure. Besides, science is wrong all the time, it doesn't prove that creation is right. In fact, for instance, science estaimtes of moon dust have been proven wildly wrong, and those corrections actually harm creation. "
0,2826,The Skeptic has requested no judges.   This actually suits me as there are too many of you that I'd have to pick from and I therefore avoid slighting anyone by not picking them
0,2827,"There are no objective reasons to condemn gays. Marriage is not a matter of state and so it is meaningless to argue whether a state should recognize it.My advocating of perfect liberty allows no contradictions or exceptions, believe me I have lost alot of support from conservatives for this, perhaps even gays if one really applied it to all extremes."
1,2828,"Just to let you know you're welcome to come back and debate Islam, don't hurry, you've a lot of reading to catch up on.emoticonXHoho emoticonXLove"
1,2829,"That seems reasonably likely, happens to a lot of people.   Umm, you're the one questioning whether the environment can cause cancer? The ""Evolutionist scientists"" you despise so much are the ones publishing papers about the environmental causes of cancer.   Cancer isn't ""selected"", people who get cancer often die and have no more children...   Think before you post next time? Or is that too much to ask?"
1,2830,"Thanks for that little ad hominem! Shall I share with you my guesses about your motives?... But I digress.
"
0,2831,So much for your cover. Its blown. You just made another gaps argument making the assumption that if theory X does not explain observation Y that a theory which is untested and untestable MUST be the only alternative explanation. Balderdash and shame on you. The alternative theories would likely be numerous and the ONLY one is not something untested and untestable.But I forgive you GOD probably made you make the error for his own mysterious reasons. Or else your statement is evil and was forced upon you by the devil. Maybe you will never know - in this life at least :(
0,2832,"Go pound sand. You're the people who want the Separation of Church and State, remember? Get your sick, satanic mits off the church."
0,2833,They don't live in an environment where such events are likely. At one time there were several species of hominini living at the same time. Evolution is more bushlike that ladder like. It just so happens that we are the only species that remains.
0,2834,I don't find it surprising. It's probably a strategic sacrifice on their part rather than a change in their personal views . They don't want to lose votes and possible support from gun owners for their priorities like health care reform because of a difference of opinion on gun control policy. They know that the Republicans are going to hit them with everything they've got during election time and exaggerated accusations about the Democrats wanting to take away people's guns would hurt them. The Republicans learned during the Clinton years that creating as much as paranoia as possible about the Democrats supporting big government is the way to regain a majority in Congress. It's all politics.
0,2835,"It is so the womans decision. If the baby is in the womb they haven't experience life, so how can they miss it. And if they are a so called ""soul"" then they will come out somewhere else."
1,2836,"You want to explain to me what the age of consent was in 1st century Palestine?
And rejoicing really sounds like fear and intimidation to me. emoticonXRolleyes"
1,2837,"Are you kidding me?! You think that blacks living in Third World Carribean and African countries are ""content?!"" They're starving by the tens of thousands per day or living so far below the poverty level that it's unimaginable. Maybe you should wander off the beach sometime and see for yourself.
"
1,2838,"So what you're saying is that by mentioning both in the same post, I'm saying that unless someone is a YEC then they aren't a christian? Because that is what you attributed to me. Yet you have yet to post evidence of me saying that to anyone. Nor have you supported your original claim here, you said this: Last I checked, no credible fossil fuel firm hired YEC geologists. Prove this assertion since you researched it thoroughly enough to start a thread about."
1,2839,"Ah yes, the 'Let's pull a smug and self serving quote out of context from the bible and use it as in insult, therefore god exist' routine. That arrogant method of using self congratulatory bible quotes to insult and denigrate your opponent is neither an effective debate technique, or does it help convince those people on the boarder line to convert to Christianity. It does drive them away, so please, be my guest and keep on trying to use it. I figure the ratio of people you drove away from Christianity to those people who were converted to Christianity from you must be way lop sided."
0,2840,"Actually, this guy was an ex-con. It's illegal for a convicted felon to own firearms. Galileo actually helped us more than he helped you. This proves once again that criminals will always refuse to surrender their weapons."
0,2841,Really? The transcript shows that he did not ask her anything in the Gay marriage section of the discussion.Transcript can be found here: http://elections.nytimes.com/2008/pr...al-debate.htmland here: http://www.cnn.com/2008/POLITICS/10/...ipt/index.html (click on the same-sex benefits section and the transcript shows up right next to the video)
0,2842,"Apologies, that wasn't my intention. My meaning was this; while it was your conclusion, your use of it as an unsupported 'fact' forced us to treat it as an assumption. We had no way by which we could make it a conclusion - that's the purpose of this thread!"
1,2843,"Dear smiling, friendly, forgiving Archangel:
I would be quite happy to respond to you if you could organize your incoherent mental states into logical, debatable points. Please refer to Chester's Questions for Bible-thumpers for guidelines.
As for staying on topic: since there is no God, it is rather pointless to have religious ceremonies in any case, isn't it?
As for my nom de Web, you have missed the point altogether. Either you are not quick on the uptake and/or you are completely ignorant of the Japanese language. Hint: surely you have seen the starry emblem on all Subaru cars?
To end on a conciliatory note: I entirely agree with the last sentence of your posting [except the punctuation].
-"
1,2844,"http://66.221.20.150/evidence/hamilt...smok/file2.htm
http://66.221.20.150/forum/files/preg.htm
http://www.lcolby.com/b-chap8.htm
http://www.lcolby.com/b-chap10.htm
http://www.lcolby.com/b-chap12.htm
http://www.lcolby.com/b-chap13.htm
Geez, what a migrain!My head hurts from all that reading, Falling!
Try to read chptr13 before chapter12, it will help you out."
1,2845,"Wow, what a great argument! We can use the same ""logic"" for rabbits: take their current population and doubling rate and ""prove"" they didn't even exist 100 years ago!   I love those ""common sense"" arguments."
0,2846,"You hear that cry...allowing gays to marry will cause the downfall of civilization...but you never hear ""how"" or ""why""? More Chicken Little ####."
0,2847,"Really? Why can't you ""disprove"" what it actually is instead of someone's explanation of it? It's a standard scientific tool, the procedure is well documented. If you can ""prove"" that it's wrong somehow you should be able to do it right off the bat, you shouldn't need to be primed with someone's explanation."
1,2848,"Taking away peoples right to an abortion is a great idea !!   People are confused and don't really know they want a kid, they just think they don't. It will all be alright after the kid arrives, .. they will discover we know best and keep and love and shelter these kids in a nurturing way. We know best and we know that none of them will ever just end up in a trash can or droped off at the local childrens home to join the thousands of other unwanted kids. None will ever become a pawn in a divorce situation, nore will any of them be sold into child slavery or prostitution.   How do we know all this ? .. We just know people who don't think they are ready for or want a kid really do !!   They will love and nurture it and all will be well."
0,2849,"Actually there is a better solution.   Mandatory male and female birth control pills, financial penalties if you stop taking. Anyone who would get off the pill would want a kid, therefore, abortions would cease."
1,2850,"You should use the same quote when whining about use of partial quotes, and not introduce different ones. Nozza made a false assertion and was refuted with his own words. You introduce a different false assertion and fail. Epically."
0,2851,The problem here is that Christians (such as I am) consider the Bible to be Proof.
0,2852,"I'm not sure what the source of the bias would be. Do you mean that it is somehow prejudicial to link ID with creationism, because, somehow ID is scientific while creationism isn't? But that's just not true. In the Dover case the court concluded that ID isn't science any more than creationism is. In fact, it was clearly demonstrated that the motivation for ID is an effort to disguise the fact that it is nothing more than creationism without the mention of god. Basically, if you scratch an IDer, you get a creationist."
1,2853,"Now you are being insulting. Evolution makes no statments about your god. For that matter, neither does cosmology, astronomy, chemistry, physics or geology."
1,2854,And you simply can not rely on what you hear on MTV or the radio anymore. They play what's marketable - not necesarily what's good. Clear Channel would not know good music if I shoved it up their XXX and lit it on fire.
1,2855,You'll never have that problem comic relief. You'll always be young mentally.
0,2856," but it is the best theory besides evolution. If evolution isn't true  somebody please come up with a new theory to compete with creation. Right here  please  I would like to know what is option #2 for Atheism."" Just out of interest, which version of creation are you talking about? "
1,2857,As long as we cut off the privates of the fathers as well.
0,2858,I've always gone the Scylla and Charybdis route before instead.
1,2859,"You should really think about what you say before you say it. I have heard this before and its garbish, I have been around and owned guns my whole life and I have never, not even once, had the thought of getting a gun just because someone ###### me off. I would never use a gun on a person unless that person were a viable threat to my life, such as coming at me with a knife for example."
0,2860,You could put the stranger out even if they had nowhere to go and it was freezing cold out.
0,2861,"And as their populations grew over thousands of years, civilizations seperate out and independent nations form, laws are set up, and some prosper while others wallow in poverty, how long do you think it will take until people begin to kill each other on your peaceful planets? Nice dream, but real life does not work like that."
1,2862,"http://www.4forums.com/political/sea...induser&u=5142 Here you go TQ, I have written over 10,000 posts here @ 4forums. Go ahead and check my grammar and sentence construction. Only a second grader would stoop to the level of meeting you in the mud where you feel most comfortable.
"
0,2863,"And were THIS the 17th century, I might understand that, but this is the 21st century. We don't ""bleed"" people to make them well; we don't have barbers performing surgery and we usually have a trained physician in the delivery room."
0,2864,"No I don't think that tying your tubes is abortion. I only think abortion comes into play when there is actually cells forming to make a baby, and you get them scraped out, or abort a baby before or after the third trimester. Plus I heard that if you tie the tubes, when you decide you want a baby you can untie the tubes, to conceive a baby. But burning is another thing. But unless there is actual cells forming it is not abortion"
0,2865,"Anti abortion people want to take a womens right to an abortion away period. Would you force someone to get a sonagram of a tumor and be forced to look at it and think ""do I really want to have this tumor removed?"" That is exactly what a fetus is and for some women that is how it is viewed."
1,2866,"Oh, I get it. So you believe, but you don't exactly ""believe""."
1,2867,"The Book of Genesis is either secular or observed history? Somebody get marc a dictionary, please. (And I'd link him to a long list of observed instances of speciation, but he'd ignore it yet again.)"
1,2868,"Kudos to Dubya! I thought that Brown was, well I don't know, INCOMPETENT!"
0,2869,"What's ridiculous is your mis-reading of the argument. I'm both discussing individual pharmacists, and their refusal of service to individuals based on the drug the individual wants, which is already assumed to be dispensed at that pharmacy or chain."
1,2870,"You are riddled with a serious case of projection, considering the fact that your teabagging hero, Dick Armey of Freedomworks, has suckled the teat of the nanny state's taxpayer subsidized government plans his entire adult life, not to mention your bailed out bankers and health insurance and pharmaceutical companies.
Your real tune is, when poor old big corpo the whorpo wants his bottle, they better bring him his bottle! emoticonXCry
I say leave him in his crib, close the door for a couple of hours, and let him cry it out!"
0,2871,"My recollection is similar to yours. I encountered it in an AP biology class in high school, we spent about 1/2 the extra-long class in labs (I think that was the primary difference).   The giraffe example was an ""aha"" moment for me personally, I suspected life changed, but the specifics I had never thought about.   I recall a disclaimer at the start of the section, but I don't recall the exact wording.   -Mach"
1,2872,"I was not dead in the 70s but I was not living in the States.
I was under the impression that Abba was not successful in the States but did not have the advantage of the world wide web to ask my American cousins if this was the case.I could not afford to fly over there either.
I was also under the impression that Diana Ross was not popular in South America maybe Winston will read this post one day and tell me I was dead in the 70s and 80s."
0,2873,Kerry is pro-choice. He is in favour of allowing abortions to continue. It matters not why. That's not what we're discussing. It is irrelevant then to speak of the history of the USA etc. I'm not questioning his motives. I'm stating he's in favour of abortion. He is. I quoted from him. You continue supposition that he is not.
0,2874,"So country by country, the world is going to hell in a hand basket. And this pleases you, why? emoticonXFrazzled"
1,2875,"Where? I don't see it. My monkey brain's fine but my eyes aren't what they used to be.
I'm guessing we're through discussing the legality of armed self-defense in Australia given the flurry of OT links?"
1,2876,So let's just kill them and be done with it. Is that what you're saying?
0,2877,"I know of at least 3 personally, including my brother. He fought for custody for years and it nearly bankrupted him. He was trying to get his kids away from an ex-wife that would go away with her boyfriend for weekends at a time and leave their 15 year old daughter in charge of threee younger siblings. "
0,2878,all this would give the tea baggers more than sufficient time to jump their sinking ship.   You did know that is a term for a specific gay male act?
0,2879,"The problem with happenstance origins is that there is no evidence, and it's simply not possible to falsify it. If we were able to prove so many scientific proceedures (from abiogenesis to radiometric dating - all based on the presupposition that there is no God) were indisputably true, then ID would be falsified. There is not enough supporting evidence for happenstance origins. Yet so much of happenstance origins is considered science, so all too often, there is no line between religion and science. "
0,2880,I think her point was that the pope is biased because he's catholic.
1,2881,"My first thought on reading this was ""What is Comfort thinking?"".... Then I remembered he has faith instead."
0,2882,You're not one of those people who doesn't consider Catholics christians are you?
0,2883,"Well, first, those were Hebrews, not Christians. Secondly, the scripture doesn't say they raped them, it says ""keep them for yourselves."" That could mean rape, however, I'm pretty sure that was not Moses's intention. Also, the Hebrews considered it impure to lie with non-Hebrew women or men, so if there was any sexual immorality going on it was very small. However, that DOESN'T mean it was justified or right."
1,2884,"Maybe you aren't aware, but something that hasn't happend but has a possibility or probability of happening is potential, so the word is accurate to describe it. And since I'm sure Steeeeve (the dictionary worshipper) will step in, here is the definition:
"
0,2885,"I don't see how this is not a debate about abortion. True, it's become mildly less concrete, but that's what happens when you try to get it right."
1,2886,"Hmmmmm. Reaction Formation much?
Wow. I didn't know refuting an analysis was possible by religiously adhering to the concepts you are trying to prove nonexistant."
1,2887,"Ah, the esteemed Washington Times, the rag of that Korean Reverend who does the mass marriages and other weird stuff--um, what's his name now?"
